mixed_id,file_path,media_type,true_label,true_label_name,source_label,source_label_name,source_split,actual_media_type
1348,/content/drive/MyDrive/skripsi/dataset_image/tampered/000205_002212.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1349,/content/drive/MyDrive/skripsi/dataset_video/real/000748_Real_000748.mp4,video,0,Real,0,Real,video_test,video
1350,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001697_002856.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1351,/content/drive/MyDrive/skripsi/dataset_image/real/001265_001177.jpg,image,0,Real,0,Real,image_binary_input,image
1352,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000571_Outpainting_000571.mp4,video,1,Fake,1,Fake,video_test,video
1353,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002876_002989.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1354,/content/drive/MyDrive/skripsi/dataset_video/real/004173_Real_004173.mp4,video,0,Real,0,Real,video_test,video
1355,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002858_000633.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1356,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000255_Interpolation_000255.mp4,video,1,Fake,1,Fake,video_test,video
1357,/content/drive/MyDrive/skripsi/dataset_video/real/003519_Real_003519.mp4,video,0,Real,0,Real,video_test,video
1358,/content/drive/MyDrive/skripsi/dataset_video/real/001065_Real_001065.mp4,video,0,Real,0,Real,video_test,video
1359,/content/drive/MyDrive/skripsi/dataset_image/tampered/001782_001891.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1360,/content/drive/MyDrive/skripsi/dataset_image/real/001533_001393.jpg,image,0,Real,0,Real,image_binary_input,image
1361,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000523_Inpainting_000523.mp4,video,1,Fake,1,Fake,video_test,video
1362,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000065_Interpolation_000065.mp4,video,1,Fake,1,Fake,video_test,video
1363,/content/drive/MyDrive/skripsi/dataset_image/real/001296_000018.jpg,image,0,Real,0,Real,image_binary_input,image
1364,/content/drive/MyDrive/skripsi/dataset_video/real/001680_Real_001680.mp4,video,0,Real,0,Real,video_test,video
1365,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000106_Inpainting_000106.mp4,video,1,Fake,1,Fake,video_test,video
1366,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000058_Change_of_style_000058.mp4,video,1,Fake,1,Fake,video_test,video
1367,/content/drive/MyDrive/skripsi/dataset_video/real/002066_Real_002066.mp4,video,0,Real,0,Real,video_test,video
1368,/content/drive/MyDrive/skripsi/dataset_image/real/002752_001365.jpg,image,0,Real,0,Real,image_binary_input,image
1369,/content/drive/MyDrive/skripsi/dataset_image/real/002853_000487.jpg,image,0,Real,0,Real,image_binary_input,image
1370,/content/drive/MyDrive/skripsi/dataset_video/real/002235_Real_002235.mp4,video,0,Real,0,Real,video_test,video
1371,/content/drive/MyDrive/skripsi/dataset_image/real/002911_001115.jpg,image,0,Real,0,Real,image_binary_input,image
1372,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001445_002104.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1373,/content/drive/MyDrive/skripsi/dataset_image/real/000561_003132.jpg,image,0,Real,0,Real,image_binary_input,image
1374,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000439_T2V_000439.mp4,video,1,Fake,1,Fake,video_test,video
1375,/content/drive/MyDrive/skripsi/dataset_image/real/000743_000700.jpg,image,0,Real,0,Real,image_binary_input,image
1376,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002959_000180.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1377,/content/drive/MyDrive/skripsi/dataset_video/real/003719_Real_003719.mp4,video,0,Real,0,Real,video_test,video
1378,/content/drive/MyDrive/skripsi/dataset_video/real/003061_Real_003061.mp4,video,0,Real,0,Real,video_test,video
1379,/content/drive/MyDrive/skripsi/dataset_video/real/003146_Real_003146.mp4,video,0,Real,0,Real,video_test,video
1380,/content/drive/MyDrive/skripsi/dataset_video/real/001027_Real_001027.mp4,video,0,Real,0,Real,video_test,video
1381,/content/drive/MyDrive/skripsi/dataset_image/tampered/001114_000445.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1382,/content/drive/MyDrive/skripsi/dataset_image/tampered/002718_000953.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1383,/content/drive/MyDrive/skripsi/dataset_video/real/003417_Real_003417.mp4,video,0,Real,0,Real,video_test,video
1384,/content/drive/MyDrive/skripsi/dataset_image/real/001028_002422.jpg,image,0,Real,0,Real,image_binary_input,image
1385,/content/drive/MyDrive/skripsi/dataset_video/real/000035_Real_000035.mp4,video,0,Real,0,Real,video_test,video
1386,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000793_002627.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1387,/content/drive/MyDrive/skripsi/dataset_image/real/002518_001994.jpg,image,0,Real,0,Real,image_binary_input,image
1388,/content/drive/MyDrive/skripsi/dataset_image/real/001126_000613.jpg,image,0,Real,0,Real,image_binary_input,image
1389,/content/drive/MyDrive/skripsi/dataset_image/real/002241_003302.jpg,image,0,Real,0,Real,image_binary_input,image
1390,/content/drive/MyDrive/skripsi/dataset_image/real/000207_000368.jpg,image,0,Real,0,Real,image_binary_input,image
1391,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002915_002701.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1392,/content/drive/MyDrive/skripsi/dataset_video/real/004018_Real_004018.mp4,video,0,Real,0,Real,video_test,video
1393,/content/drive/MyDrive/skripsi/dataset_video/real/004146_Real_004146.mp4,video,0,Real,0,Real,video_test,video
1394,/content/drive/MyDrive/skripsi/dataset_image/tampered/000256_000178.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1395,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000116_Change_of_style_000116.mp4,video,1,Fake,1,Fake,video_test,video
1396,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000603_Extrapolation_000603.mp4,video,1,Fake,1,Fake,video_test,video
1397,/content/drive/MyDrive/skripsi/dataset_image/tampered/002089_002194.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1398,/content/drive/MyDrive/skripsi/dataset_image/real/000968_000509.jpg,image,0,Real,0,Real,image_binary_input,image
1399,/content/drive/MyDrive/skripsi/dataset_image/real/003280_002435.jpg,image,0,Real,0,Real,image_binary_input,image
1400,/content/drive/MyDrive/skripsi/dataset_video/real/000548_Real_000548.mp4,video,0,Real,0,Real,video_test,video
1401,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000416_Faceswap_000416.mp4,video,1,Fake,1,Fake,video_test,video
1402,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000379_001565.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1403,/content/drive/MyDrive/skripsi/dataset_image/real/001311_002683.jpg,image,0,Real,0,Real,image_binary_input,image
1404,/content/drive/MyDrive/skripsi/dataset_image/real/000687_002335.jpg,image,0,Real,0,Real,image_binary_input,image
1405,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000192_Inpainting_000192.mp4,video,1,Fake,1,Fake,video_test,video
1406,/content/drive/MyDrive/skripsi/dataset_image/real/003322_001482.jpg,image,0,Real,0,Real,image_binary_input,image
1407,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000233_Change_of_style_000233.mp4,video,1,Fake,1,Fake,video_test,video
1408,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000058_Extrapolation_000058.mp4,video,1,Fake,1,Fake,video_test,video
1409,/content/drive/MyDrive/skripsi/dataset_video/real/000892_Real_000892.mp4,video,0,Real,0,Real,video_test,video
1410,/content/drive/MyDrive/skripsi/dataset_image/real/002370_002039.jpg,image,0,Real,0,Real,image_binary_input,image
1411,/content/drive/MyDrive/skripsi/dataset_image/real/001923_000431.jpg,image,0,Real,0,Real,image_binary_input,image
1412,/content/drive/MyDrive/skripsi/dataset_image/tampered/002709_001217.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1413,/content/drive/MyDrive/skripsi/dataset_video/real/004368_Real_004368.mp4,video,0,Real,0,Real,video_test,video
1414,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000320_TI2V_000320.mp4,video,1,Fake,1,Fake,video_test,video
1415,/content/drive/MyDrive/skripsi/dataset_image/tampered/001417_002344.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1416,/content/drive/MyDrive/skripsi/dataset_video/real/002756_Real_002756.mp4,video,0,Real,0,Real,video_test,video
1417,/content/drive/MyDrive/skripsi/dataset_video/real/004481_Real_004481.mp4,video,0,Real,0,Real,video_test,video
1418,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002856_002849.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1419,/content/drive/MyDrive/skripsi/dataset_video/real/001961_Real_001961.mp4,video,0,Real,0,Real,video_test,video
1420,/content/drive/MyDrive/skripsi/dataset_image/tampered/001237_001924.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1421,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001293_001671.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1422,/content/drive/MyDrive/skripsi/dataset_image/real/002042_003164.jpg,image,0,Real,0,Real,image_binary_input,image
1423,/content/drive/MyDrive/skripsi/dataset_image/tampered/003272_002612.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1424,/content/drive/MyDrive/skripsi/dataset_image/tampered/000563_001385.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1425,/content/drive/MyDrive/skripsi/dataset_video/real/003230_Real_003230.mp4,video,0,Real,0,Real,video_test,video
1426,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002634_001371.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1427,/content/drive/MyDrive/skripsi/dataset_video/real/000819_Real_000819.mp4,video,0,Real,0,Real,video_test,video
1428,/content/drive/MyDrive/skripsi/dataset_video/real/004253_Real_004253.mp4,video,0,Real,0,Real,video_test,video
1429,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000463_Faceswap_000463.mp4,video,1,Fake,1,Fake,video_test,video
1430,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000131_Extrapolation_000131.mp4,video,1,Fake,1,Fake,video_test,video
1431,/content/drive/MyDrive/skripsi/dataset_video/real/001900_Real_001900.mp4,video,0,Real,0,Real,video_test,video
1432,/content/drive/MyDrive/skripsi/dataset_image/real/001427_001803.jpg,image,0,Real,0,Real,image_binary_input,image
1433,/content/drive/MyDrive/skripsi/dataset_image/real/002101_001599.jpg,image,0,Real,0,Real,image_binary_input,image
1434,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000273_TI2V_000273.mp4,video,1,Fake,1,Fake,video_test,video
1435,/content/drive/MyDrive/skripsi/dataset_image/real/000733_002063.jpg,image,0,Real,0,Real,image_binary_input,image
1436,/content/drive/MyDrive/skripsi/dataset_video/real/001505_Real_001505.mp4,video,0,Real,0,Real,video_test,video
1437,/content/drive/MyDrive/skripsi/dataset_video/real/000262_Real_000262.mp4,video,0,Real,0,Real,video_test,video
1438,/content/drive/MyDrive/skripsi/dataset_image/real/000401_002615.jpg,image,0,Real,0,Real,image_binary_input,image
1439,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000525_T2V_000525.mp4,video,1,Fake,1,Fake,video_test,video
1440,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000444_Inpainting_000444.mp4,video,1,Fake,1,Fake,video_test,video
1441,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000277_000063.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1442,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000016_TI2V_000016.mp4,video,1,Fake,1,Fake,video_test,video
1443,/content/drive/MyDrive/skripsi/dataset_video/real/000774_Real_000774.mp4,video,0,Real,0,Real,video_test,video
1444,/content/drive/MyDrive/skripsi/dataset_image/tampered/000524_000676.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1445,/content/drive/MyDrive/skripsi/dataset_image/tampered/001128_000057.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1446,/content/drive/MyDrive/skripsi/dataset_image/real/002944_001346.jpg,image,0,Real,0,Real,image_binary_input,image
1447,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003003_003244.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1448,/content/drive/MyDrive/skripsi/dataset_image/real/000470_002805.jpg,image,0,Real,0,Real,image_binary_input,image
1449,/content/drive/MyDrive/skripsi/dataset_video/real/004545_Real_004545.mp4,video,0,Real,0,Real,video_test,video
1450,/content/drive/MyDrive/skripsi/dataset_image/real/002648_001256.jpg,image,0,Real,0,Real,image_binary_input,image
1451,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000100_Interpolation_000100.mp4,video,1,Fake,1,Fake,video_test,video
1452,/content/drive/MyDrive/skripsi/dataset_image/tampered/002305_002555.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1453,/content/drive/MyDrive/skripsi/dataset_image/tampered/001192_001462.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1454,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000489_Inpainting_000489.mp4,video,1,Fake,1,Fake,video_test,video
1455,/content/drive/MyDrive/skripsi/dataset_video/real/002179_Real_002179.mp4,video,0,Real,0,Real,video_test,video
1456,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000056_Change_of_style_000056.mp4,video,1,Fake,1,Fake,video_test,video
1457,/content/drive/MyDrive/skripsi/dataset_image/real/000002_001800.jpg,image,0,Real,0,Real,image_binary_input,image
1458,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000310_TI2V_000310.mp4,video,1,Fake,1,Fake,video_test,video
1459,/content/drive/MyDrive/skripsi/dataset_image/real/001537_001937.jpg,image,0,Real,0,Real,image_binary_input,image
1460,/content/drive/MyDrive/skripsi/dataset_video/real/000237_Real_000237.mp4,video,0,Real,0,Real,video_test,video
1461,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001766_001777.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1462,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000201_TI2V_000201.mp4,video,1,Fake,1,Fake,video_test,video
1463,/content/drive/MyDrive/skripsi/dataset_image/tampered/001749_001547.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1464,/content/drive/MyDrive/skripsi/dataset_image/tampered/002891_002311.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1465,/content/drive/MyDrive/skripsi/dataset_video/real/002422_Real_002422.mp4,video,0,Real,0,Real,video_test,video
1466,/content/drive/MyDrive/skripsi/dataset_image/real/002092_002346.jpg,image,0,Real,0,Real,image_binary_input,image
1467,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000421_Interpolation_000421.mp4,video,1,Fake,1,Fake,video_test,video
1468,/content/drive/MyDrive/skripsi/dataset_image/real/002582_001901.jpg,image,0,Real,0,Real,image_binary_input,image
1469,/content/drive/MyDrive/skripsi/dataset_image/real/001088_000748.jpg,image,0,Real,0,Real,image_binary_input,image
1470,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002114_001401.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1471,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000551_Faceswap_000551.mp4,video,1,Fake,1,Fake,video_test,video
1472,/content/drive/MyDrive/skripsi/dataset_image/tampered/001875_000752.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1473,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000544_Outpainting_000544.mp4,video,1,Fake,1,Fake,video_test,video
1474,/content/drive/MyDrive/skripsi/dataset_image/tampered/003313_001515.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1475,/content/drive/MyDrive/skripsi/dataset_video/real/004109_Real_004109.mp4,video,0,Real,0,Real,video_test,video
1476,/content/drive/MyDrive/skripsi/dataset_video/real/002839_Real_002839.mp4,video,0,Real,0,Real,video_test,video
1477,/content/drive/MyDrive/skripsi/dataset_image/real/001588_001885.jpg,image,0,Real,0,Real,image_binary_input,image
1478,/content/drive/MyDrive/skripsi/dataset_video/real/004852_Real_004852.mp4,video,0,Real,0,Real,video_test,video
1479,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000101_Outpainting_000101.mp4,video,1,Fake,1,Fake,video_test,video
1480,/content/drive/MyDrive/skripsi/dataset_image/tampered/002692_002745.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1481,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000319_Interpolation_000319.mp4,video,1,Fake,1,Fake,video_test,video
1482,/content/drive/MyDrive/skripsi/dataset_video/real/002611_Real_002611.mp4,video,0,Real,0,Real,video_test,video
1483,/content/drive/MyDrive/skripsi/dataset_image/real/000000_001972.jpg,image,0,Real,0,Real,image_binary_input,image
1484,/content/drive/MyDrive/skripsi/dataset_video/real/004486_Real_004486.mp4,video,0,Real,0,Real,video_test,video
1485,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000510_Change_of_style_000510.mp4,video,1,Fake,1,Fake,video_test,video
1486,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000061_Change_of_style_000061.mp4,video,1,Fake,1,Fake,video_test,video
1487,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002998_001218.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1488,/content/drive/MyDrive/skripsi/dataset_video/real/004502_Real_004502.mp4,video,0,Real,0,Real,video_test,video
1489,/content/drive/MyDrive/skripsi/dataset_image/real/003238_000878.jpg,image,0,Real,0,Real,image_binary_input,image
1490,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000599_Inpainting_000599.mp4,video,1,Fake,1,Fake,video_test,video
1491,/content/drive/MyDrive/skripsi/dataset_image/real/002147_002644.jpg,image,0,Real,0,Real,image_binary_input,image
1492,/content/drive/MyDrive/skripsi/dataset_image/real/000513_002761.jpg,image,0,Real,0,Real,image_binary_input,image
1493,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000619_Inpainting_000619.mp4,video,1,Fake,1,Fake,video_test,video
1494,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000302_Faceswap_000302.mp4,video,1,Fake,1,Fake,video_test,video
